endTime,artistName,trackName,msPlayed
2021-08-13 14:53,Red Hot Chili Peppers,Audio Commentary for Stadium Arcadium - Short Version,8219
2021-08-13 14:53,AC/DC,Dogs of War,7267
2021-08-13 14:57,Judas Priest,Rapid Fire,248000
2021-08-13 14:58,Three Days Grace,Give Me a Reason,88723
2021-08-13 15:23,Geek Music,"Danny Phantom (From ""Danny Phantom"")",5546
2021-08-13 15:24,The Evil Exes,Black Sheep (From Scott Pilgrim vs. the World),3968
2021-08-13 15:24,Coded Channel,Danny Phantom (Main Title Theme),5205
2021-08-14 22:27,The Evil Exes,Black Sheep (From Scott Pilgrim vs. the World),205423
2021-08-14 22:30,Paramore,All I Wanted,225786
2021-08-14 22:40,Green Day,Homecoming,558520
2021-08-14 22:43,blink-182,Obvious,7280
2021-08-14 22:43,Fall Out Boy,I'm Like A Lawyer With The Way I'm Always Trying To Get You Off (Me & You),211720
2021-08-16 17:51,Greta Van Fleet,"My Way, Soon",255217
2021-08-16 17:57,Greta Van Fleet,"Lover, Leaver (Taker, Believer)",361173
2021-08-16 18:01,Greta Van Fleet,Tears of Rain,230138
2021-08-16 18:06,Greta Van Fleet,Always There,322000
2021-08-16 18:11,Greta Van Fleet,Trip the Light Fantastic,273358
2021-08-16 18:17,Greta Van Fleet,Broken Bells,350641
2021-08-16 18:22,Greta Van Fleet,Heat Above,341255
2021-08-16 18:23,Greta Van Fleet,Watching Over,1204
2021-08-16 18:29,Greta Van Fleet,Watching Over,266125
2021-08-16 18:33,Greta Van Fleet,Mountain Of The Sun,270760
2021-08-16 18:38,Greta Van Fleet,Brave New World,300880
2021-08-16 18:42,Greta Van Fleet,"Lover, Leaver",214986
2021-08-16 18:45,Greta Van Fleet,When The Curtain Falls,222960
2021-08-16 18:50,Greta Van Fleet,Meet On The Ledge,229573
2021-08-16 18:54,Greta Van Fleet,Built By Nations,238985
2021-08-16 19:00,Greta Van Fleet,Age Of Man,366186
2021-08-16 19:04,Greta Van Fleet,Black Smoke Rising,259893
2021-08-16 22:26,Greta Van Fleet,Flower Power,65555
2021-08-17 16:48,Greta Van Fleet,Flower Power,247222
2021-08-17 16:53,Greta Van Fleet,Black Smoke Rising - Recorded At Spotify Studios NYC,297786
2021-08-17 16:57,Greta Van Fleet,A Change Is Gonna Come,197080
2021-08-17 17:00,Greta Van Fleet,The New Day,224826
2021-08-17 17:04,Greta Van Fleet,Rolling In The Deep - Recorded At Spotify Studios NYC,237653
2021-08-17 17:30,Greta Van Fleet,Talk On The Street,248560
2021-08-17 17:33,Greta Van Fleet,The Cold Wind,196546
2021-08-17 17:38,Greta Van Fleet,Caravel,295691
2021-08-17 17:42,Greta Van Fleet,Safari Song,234600
2021-08-17 17:45,Greta Van Fleet,Highway Tune,180640
2021-08-17 17:45,Greta Van Fleet,Edge Of Darkness,31388
2021-08-17 19:01,Greta Van Fleet,Edge Of Darkness,236915
2021-08-17 19:04,Greta Van Fleet,Light My Love,179197
2021-08-17 20:42,Greta Van Fleet,Light My Love,91697
2021-08-17 20:47,Greta Van Fleet,You're The One,266933
2021-08-17 20:52,Greta Van Fleet,Stardust Chords,297489
2021-08-17 20:57,Greta Van Fleet,The Barbarians,320727
2021-08-17 21:02,Greta Van Fleet,Anthem,281306
2021-08-17 21:09,Greta Van Fleet,Age of Machine,413524
2021-08-17 21:17,Greta Van Fleet,The Weight of Dreams,531347
2021-08-17 21:22,Royal Blood,Typhoons,22565
2021-08-17 21:22,Greta Van Fleet,Black Smoke Rising,259893
2021-08-17 21:22,The White Stripes,Fell In Love With a Girl,8661
2021-08-17 21:26,Greta Van Fleet,The Cold Wind,196546
2021-08-17 21:29,Greta Van Fleet,When The Curtain Falls,222960
2021-08-17 21:34,Greta Van Fleet,You're The One,266933
2021-08-17 21:37,Greta Van Fleet,The New Day,224826
2021-08-17 21:43,Greta Van Fleet,"Lover, Leaver (Taker, Believer)",361173
2021-08-17 21:48,Greta Van Fleet,Mountain Of The Sun,270760
2021-08-17 21:53,Greta Van Fleet,Brave New World,300880
2021-08-17 21:57,Greta Van Fleet,Watching Over,267333
2021-08-17 22:00,Greta Van Fleet,Anthem,165078
2021-08-18 15:31,blink-182,Obvious,109667
2021-08-18 15:31,Greta Van Fleet,Safari Song,5944
2021-08-18 15:35,Greta Van Fleet,Black Smoke Rising,259893
2021-08-18 15:38,Greta Van Fleet,Highway Tune,180640
2021-08-18 15:42,Greta Van Fleet,Meet On The Ledge,229573
2021-08-18 15:43,Greta Van Fleet,Safari Song,10770
2021-08-18 16:39,Greta Van Fleet,Safari Song,224099
2021-08-18 16:44,Greta Van Fleet,Flower Power,312533
2021-08-18 16:49,Greta Van Fleet,Edge Of Darkness,268400
2021-08-18 16:57,Greta Van Fleet,A Change Is Gonna Come,175230
2021-08-18 17:02,Greta Van Fleet,Edge Of Darkness,268400
2021-08-18 17:06,Greta Van Fleet,Safari Song,234600
2021-08-18 17:10,Greta Van Fleet,A Change Is Gonna Come,197080
2021-08-18 17:10,Greta Van Fleet,Highway Tune,20758
2021-08-18 17:16,Greta Van Fleet,Heat Above,341255
2021-08-18 17:20,Greta Van Fleet,"My Way, Soon",255217
2021-08-18 17:21,Greta Van Fleet,Age of Machine,92706
2021-08-18 17:29,Greta Van Fleet,Age of Machine,320800
2021-08-18 17:31,Greta Van Fleet,Light My Love,95381
2021-08-18 19:55,Greta Van Fleet,Anthem,116236
2021-08-18 19:58,Greta Van Fleet,"Lover, Leaver",214986
2021-08-18 20:04,Greta Van Fleet,Age Of Man,366186
2021-08-18 20:05,Greta Van Fleet,A Change Is Gonna Come,32670
2021-08-18 20:10,Greta Van Fleet,Caravel,295691
2021-08-18 20:15,Greta Van Fleet,The Barbarians,320727
2021-08-18 20:20,Greta Van Fleet,Trip the Light Fantastic,273358
2021-08-18 20:29,Greta Van Fleet,The Weight of Dreams,531347
2021-08-18 20:32,Greta Van Fleet,Safari Song,234600
2021-08-18 20:43,Royal Blood,Limbo,21597
2021-08-19 00:33,Greta Van Fleet,The Weight of Dreams,531347
2021-08-19 00:37,Greta Van Fleet,Built By Nations,238985
2021-08-19 00:42,Greta Van Fleet,The Barbarians,320727
2021-08-19 06:08,Greta Van Fleet,Stardust Chords,73186
2021-08-21 14:56,Greta Van Fleet,Stardust Chords,224547
2021-08-21 15:02,Greta Van Fleet,Broken Bells,350641
2021-08-21 15:07,Greta Van Fleet,Caravel,295691
2021-08-21 15:11,Greta Van Fleet,Trip the Light Fantastic,273358
2021-08-21 15:15,Greta Van Fleet,Tears of Rain,230138
2021-08-21 15:19,Greta Van Fleet,Heat Above,207643
2021-08-21 15:45,Greta Van Fleet,Age Of Man,366186
2021-08-21 15:48,Greta Van Fleet,The Cold Wind,196546
2021-08-21 15:52,Greta Van Fleet,When The Curtain Falls,222960
2021-08-21 15:56,Greta Van Fleet,Watching Over,267333
2021-08-21 16:00,Greta Van Fleet,"Lover, Leaver",214986
2021-08-21 16:04,Greta Van Fleet,You're The One,266933
2021-08-21 16:08,Greta Van Fleet,The New Day,224826
2021-08-21 16:12,Greta Van Fleet,Mountain Of The Sun,270760
2021-08-21 16:17,Greta Van Fleet,Brave New World,300880
2021-08-21 16:22,Greta Van Fleet,Anthem,281306
2021-08-21 16:29,Greta Van Fleet,"Lover, Leaver (Taker, Believer)",361173
2021-08-21 16:33,Greta Van Fleet,Black Smoke Rising,259893
2021-08-21 16:38,Royal Blood,Limbo,293093
2021-08-21 16:39,The Black Keys,Little Black Submarines,1160
2021-08-21 16:39,Wolfmother,Joker And The Thief,62085
2021-08-21 16:39,Queens of the Stone Age,Go With The Flow,1369
2021-08-21 16:45,Greta Van Fleet,Heat Above,341255
2021-08-21 16:48,The Glorious Sons,S.O.S. (Sawed Off Shotgun),195173
2021-08-21 16:51,Royal Blood,Hold On,194253
2021-08-21 16:56,The Black Crowes,Jealous Again,275066
2021-08-21 17:00,Queens of the Stone Age,No One Knows,257483
2021-08-21 17:04,Greta Van Fleet,A Change Is Gonna Come,197080
2021-08-21 17:04,The Black Keys,Your Touch,41980
2021-08-21 17:10,Soundgarden,Black Hole Sun,318586
2021-08-21 17:13,Royal Blood,Trouble’s Coming,228400
2021-08-21 17:18,Audioslave,What You Are,249400
2021-08-21 17:22,Greta Van Fleet,Built By Nations,238985
2021-08-21 17:26,Queens of the Stone Age,In My Head,241200
2021-08-21 17:32,The Black Keys,"Sad Days, Lonely Nights",357014
2021-08-21 17:36,Soundgarden,Spoonman,246920
2021-08-21 17:39,Royal Blood,How Did We Get So Dark?,192948
2021-08-21 17:39,Greta Van Fleet,Highway Tune,2229
2021-08-21 17:39,The Black Crowes,Hard To Handle,1253
2021-08-21 17:43,Stone Temple Pilots,Sex Type Thing - 2017 Remaster,217813
2021-08-21 17:45,Badflower,Don't Hate Me,150280
2021-08-21 17:49,Queens of the Stone Age,My God Is the Sun,235400
2021-08-21 17:54,Greta Van Fleet,Light My Love,270887
2021-08-21 17:57,Royal Blood,Either You Want It,180800
2021-08-21 19:47,Greta Van Fleet,Heat Above,133883
2021-08-21 19:51,Greta Van Fleet,"My Way, Soon",255217
2021-08-21 19:58,Greta Van Fleet,Age of Machine,413524
2021-08-21 20:02,Greta Van Fleet,Light My Love,270887
2021-08-21 20:11,Greta Van Fleet,The Weight of Dreams,531347
2021-08-21 20:15,Greta Van Fleet,Built By Nations,238985
2021-08-21 20:21,Greta Van Fleet,The Barbarians,264287
2021-08-22 00:33,Greta Van Fleet,The Barbarians,56717
2021-08-22 00:39,Greta Van Fleet,Broken Bells,350641
2021-08-22 00:44,Greta Van Fleet,Caravel,295691
2021-08-22 00:49,Greta Van Fleet,Trip the Light Fantastic,273358
2021-08-22 00:49,Greta Van Fleet,Tears of Rain,11829
2021-08-22 00:55,Greta Van Fleet,Age Of Man,366186
2021-08-22 00:57,Greta Van Fleet,The Cold Wind,112423
2021-08-22 05:07,The Black Keys,Do the Romp,110899
2021-08-22 17:13,Greta Van Fleet,The Cold Wind,84105
2021-08-22 17:17,Greta Van Fleet,Mountain Of The Sun,270760
2021-08-22 17:22,Greta Van Fleet,Anthem,281306
2021-08-22 17:26,Greta Van Fleet,"Lover, Leaver",214986
2021-08-22 17:31,Greta Van Fleet,Brave New World,300880
2021-08-22 17:35,Greta Van Fleet,You're The One,266933
2021-08-22 17:39,Greta Van Fleet,When The Curtain Falls,222960
2021-08-22 17:45,Greta Van Fleet,"Lover, Leaver (Taker, Believer)",361173
2021-08-22 17:51,Greta Van Fleet,Watching Over,267333
2021-08-22 17:55,Greta Van Fleet,The New Day,224826
2021-08-22 18:01,Greta Van Fleet,Age Of Man,366186
2021-08-22 18:04,Greta Van Fleet,The Cold Wind,196546
2021-08-22 18:09,Greta Van Fleet,Mountain Of The Sun,270760
2021-08-22 18:13,Greta Van Fleet,Anthem,281306
2021-08-22 18:17,Greta Van Fleet,"Lover, Leaver",214986
2021-08-22 18:24,Greta Van Fleet,Brave New World,300880
2021-08-22 18:28,Greta Van Fleet,You're The One,266933
2021-08-22 18:32,Greta Van Fleet,When The Curtain Falls,222960
2021-08-22 18:38,Greta Van Fleet,"Lover, Leaver (Taker, Believer)",361173
2021-08-22 18:42,Greta Van Fleet,Watching Over,267333
2021-08-22 18:46,Greta Van Fleet,The New Day,224826
2021-08-22 18:52,Greta Van Fleet,Age Of Man,366186
2021-08-22 18:55,Greta Van Fleet,The Cold Wind,196546
2021-08-22 19:00,Greta Van Fleet,Mountain Of The Sun,270760
2021-08-22 19:05,Greta Van Fleet,Anthem,281306
2021-08-22 19:08,Greta Van Fleet,"Lover, Leaver",214986
2021-08-22 19:13,Greta Van Fleet,Brave New World,300880
2021-08-22 19:14,Greta Van Fleet,You're The One,36450
2021-08-22 19:18,Greta Van Fleet,Safari Song,234600
2021-08-22 19:22,Greta Van Fleet,Meet On The Ledge,199740
2021-08-22 19:25,The Evil Exes,Black Sheep (From Scott Pilgrim vs. the World),205423
2021-08-22 19:25,Of Mice & Men,-,6074
2021-08-22 19:29,blink-182,After Midnight,206866
2021-08-22 19:32,Paramore,Hard Times,182693
2021-08-22 19:32,Five Finger Death Punch,Anywhere But Here,18807
2021-08-22 19:36,Five Finger Death Punch,Wrong Side of Heaven,271000
2021-08-22 19:39,The Beatles,All Together Now - Remastered 2009,130893
2021-08-22 19:42,Pink Floyd,What Do You Want from Me,105762
2021-08-22 23:19,Pink Floyd,What Do You Want from Me,155692
2021-08-23 04:09,My Chemical Romance,Disenchanted,295000
2021-08-23 04:13,State Champs,Our Time to Go,224110
2021-08-23 04:17,All Time Low,Me Without You (All I Ever Wanted),213097
2021-08-23 04:22,Alice In Chains,Frogs,323706
2021-08-23 04:26,Pat The Bunny,Never Coming Home,227493
2021-08-23 04:28,Ramones,Now I Wanna Be a Good Boy - 2017 Remaster,136733
2021-08-23 04:31,Panic! At The Disco,Victorious,178600
2021-08-23 15:37,Bring Me The Horizon,Hospital for Souls,406413
2021-08-23 15:41,Sleeping With Sirens,"If I'm James Dean, You're Audrey Hepburn",219106
2021-08-23 15:41,A Day To Remember,Homesick - Acoustic,10840
2021-08-23 15:46,Bo Burnham,Comedy,319713
2021-08-23 15:50,Bo Burnham,How the World Works,255923
2021-08-23 15:51,Bo Burnham,That Funny Feeling,2368
2021-08-23 15:51,Bo Burnham,Look Who’s Inside Again,8877
2021-08-23 15:53,Bo Burnham,All Eyes On Me,100124
2021-08-23 15:54,Bo Burnham,Look Who’s Inside Again,3738
2021-08-23 15:54,Bo Burnham,Sexting,32919
2021-08-23 15:54,Bo Burnham,Bezos I,58149
2021-08-23 16:00,Bo Burnham,Problematic,29835
2021-08-24 14:08,Bo Burnham,Problematic,163701
2021-08-24 14:15,Bo Burnham,30,154726
2021-08-24 14:15,Bo Burnham,Don't Wanna Know,15871
2021-08-24 14:17,Bo Burnham,Shit,78426
2021-08-24 14:18,Bo Burnham,All Time Low,54542
2021-08-24 14:22,Bo Burnham,Welcome to the Internet,275999
2021-08-24 14:23,Bo Burnham,That Funny Feeling,16027
2021-08-24 14:23,Bo Burnham,Bezos II,45836
2021-08-24 14:28,Bo Burnham,All Eyes On Me,302950
2021-08-24 14:32,Bo Burnham,Goodbye,249428
2021-08-24 14:33,Bo Burnham,Any Day Now,17624
2021-08-24 14:39,Greta Van Fleet,Age Of Man,366186
2021-08-24 14:42,Greta Van Fleet,The Cold Wind,196546
2021-08-24 14:46,Greta Van Fleet,When The Curtain Falls,222960
2021-08-24 14:47,Greta Van Fleet,Watching Over,49365
2021-08-24 16:55,The Black Keys,Do the Romp,7453
2021-08-24 16:59,Greta Van Fleet,When The Curtain Falls,222960
2021-08-24 17:03,Greta Van Fleet,Watching Over,267333
2021-08-24 17:07,Greta Van Fleet,"Lover, Leaver",214986
2021-08-24 17:11,Greta Van Fleet,You're The One,266933
2021-08-24 17:15,Greta Van Fleet,The New Day,224826
2021-08-24 17:19,Greta Van Fleet,Mountain Of The Sun,270760
2021-08-24 17:24,Greta Van Fleet,Brave New World,300880
2021-08-24 17:29,Greta Van Fleet,Anthem,281306
2021-08-24 17:35,Greta Van Fleet,"Lover, Leaver (Taker, Believer)",361173
2021-08-24 17:39,Greta Van Fleet,Black Smoke Rising,259893
2021-08-24 17:40,Royal Blood,Typhoons,11721
2021-08-24 17:40,The Black Keys,Your Touch,1021
2021-08-24 17:40,Soundgarden,Black Hole Sun,28862
2021-08-24 17:40,The Black Keys,Gold on the Ceiling,1184
2021-08-24 17:49,Led Zeppelin,Kashmir - Remaster,517125
2021-08-24 17:52,AC/DC,T.N.T.,214666
2021-08-24 17:56,Depeche Mode,Personal Jesus - Original Single Version,224906
2021-08-24 18:05,The Who,Won't Get Fooled Again - Original Album Version,511400
2021-08-24 18:09,Led Zeppelin,Black Dog - Remaster,295386
2021-08-24 18:12,The Clash,Should I Stay or Should I Go - Remastered,7530
2021-08-24 18:12,Led Zeppelin,Good Times Bad Times - 1993 Remaster,166266
2021-08-24 18:15,The Who,Pinball Wizard,180943
2021-08-24 18:22,Golden Earring,Radar Love,386706
2021-08-24 18:29,Guns N' Roses,Paradise City,405600
2021-08-24 18:29,Queen,Under Pressure - Remastered 2011,19459
2021-08-24 18:32,Queen,Killer Queen - Remastered 2011,179600
2021-08-24 18:33,Queen,Fat Bottomed Girls - Single Version / Remastered 2011,50752
2021-08-24 18:37,Queen,Keep Yourself Alive - 2011 Mix,226720
2021-08-24 18:41,Queen,Doing Alright - Remastered 2011,249213
2021-08-24 18:46,Queen,Great King Rat - Remastered 2011,343013
2021-08-24 18:51,Queen,My Fairy King - Remastered 2011,248160
2021-08-24 18:57,Queen,Liar - Remastered 2011,383920
2021-08-24 19:01,Queen,The Night Comes Down - Remastered 2011,263026
2021-08-24 19:03,Queen,Modern Times Rock 'N Roll - Remastered 2011,108173
2021-08-24 19:07,Queen,Son And Daughter - Remastered 2011,199546
2021-08-24 19:10,Queen,Jesus - Remastered 2011,224173
2021-08-24 19:12,Queen,Seven Seas Of Rhye - Remastered 2011,76586
2021-08-24 19:15,Queen,Killer Queen - Remastered 2011,179600
2021-08-24 19:19,Aerosmith,Dude (Looks Like A Lady),17121
2021-08-24 19:19,Styx,Renegade,257226
2021-08-24 19:23,The Evil Exes,Black Sheep (From Scott Pilgrim vs. the World),205423
2021-08-24 19:23,Green Day,Oh Love - Demo,5517
2021-08-24 19:27,Alice In Chains,Take Her Out,240173
2021-08-24 19:31,All Time Low,Missing You,244823
2021-08-24 19:35,Seether,Don't Believe,274786
2021-08-24 19:36,Jason Manns,Santa Baby,16886
2021-08-24 19:36,Rancid,Motorcycle Ride,1230
2021-08-24 19:36,Red Hot Chili Peppers,The Getaway,2020
2021-08-24 19:39,Pierce The Veil,Circles,224306
2021-08-24 19:42,Jawbreaker,Ashtray Monument,184400
2021-08-24 19:46,Greta Van Fleet,Watching Over,5804
2021-08-24 19:46,Greta Van Fleet,Safari Song,3599
2021-08-24 19:51,Greta Van Fleet,Flower Power,27236
2021-08-24 19:51,Greta Van Fleet,Edge Of Darkness,268400
2021-08-24 20:35,Greta Van Fleet,Flower Power,285296
2021-08-24 20:38,Greta Van Fleet,A Change Is Gonna Come,197080
2021-08-24 20:41,Greta Van Fleet,Highway Tune,107684
2021-08-24 23:55,Greta Van Fleet,Talk On The Street,882
2021-08-24 23:55,Greta Van Fleet,Highway Tune,1300
2021-08-24 23:55,Greta Van Fleet,Meet On The Ledge,1671
2021-08-24 23:59,Greta Van Fleet,Black Smoke Rising,259893
2021-08-25 00:03,Greta Van Fleet,Safari Song,234600
2021-08-25 00:10,Greta Van Fleet,Edge Of Darkness,4974
2021-08-25 01:19,Greta Van Fleet,Edge Of Darkness,263682
2021-08-25 13:46,Greta Van Fleet,Flower Power,312533
2021-08-25 13:50,Greta Van Fleet,A Change Is Gonna Come,197080
2021-08-25 13:50,Greta Van Fleet,Highway Tune,37034
2021-08-25 13:54,Queen,Keep Yourself Alive - 2011 Mix,226720
2021-08-25 13:58,Queen,Doing Alright - Remastered 2011,249213
2021-08-25 14:04,Queen,Great King Rat - Remastered 2011,343013
2021-08-25 14:08,Queen,My Fairy King - Remastered 2011,248160
2021-08-25 14:13,Queen,Liar - Remastered 2011,286872
2021-08-25 14:16,The Evil Exes,Black Sheep (From Scott Pilgrim vs. the World),205423
2021-08-25 14:18,The Beatles,Something - Remastered 2015,102484
2021-08-25 14:20,Seether,Tongue,1996
2021-08-25 14:20,Fall Out Boy,Headfirst Slide Into Cooperstown On A Bad Bet,0
2021-08-25 14:20,Sarah Cothran,As the World Caves In,1277
2021-08-25 14:20,Seether,Love Her,9171
2021-08-25 14:25,Metallica,Escape (Remastered),263866
2021-08-25 14:28,Starbenders,Holy Mother,228374
2021-08-25 14:33,Jawbreaker,Better Half,297773
2021-08-25 14:37,Sum 41,Skumf*k,204586
2021-08-25 14:42,Led Zeppelin,The Rover - Remaster,339474
2021-08-25 14:48,Alice In Chains,Sea Of Sorrow,349746
2021-08-25 14:51,Alice In Chains,We Die Young,152560
2021-08-25 14:52,Iron Maiden,Hooks in You - 2015 Remaster,64315
2021-08-25 15:56,Iron Maiden,Hooks in You - 2015 Remaster,182853
2021-08-25 15:59,Eminem,Beautiful Pain,14051
2021-08-25 15:59,Gerard Way,The Bureau,157546
2021-08-25 17:01,WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,168030
2021-08-25 17:05,Falling In Reverse,The Drug In Me Is You,218786
2021-08-25 17:09,Wallows,Pulling Leaves Off Trees,230481
2021-08-25 17:13,The Offspring,Stuff Is Messed Up,212640
2021-08-25 17:17,R.E.M.,I Believe - 2011 Remaster,230133
2021-08-25 17:19,AC/DC,Night of the Long Knives,99417
2021-08-25 17:25,Greta Van Fleet,Age Of Man,366186
2021-08-25 17:29,Greta Van Fleet,The New Day,224826
2021-08-25 17:30,Greta Van Fleet,Anthem,89167
2021-08-25 17:38,Greta Van Fleet,Anthem,192125
2021-08-25 17:42,Greta Van Fleet,Watching Over,267333
2021-08-25 17:46,Greta Van Fleet,"Lover, Leaver",214986
2021-08-25 17:50,Greta Van Fleet,You're The One,194664
2021-08-25 17:51,2 Chainz,Birthday Song,42608
2021-08-25 17:55,50 Cent,In Da Club,196322
2021-08-25 17:58,50 Cent,In Da Club,193466
2021-08-25 18:01,50 Cent,In Da Club,5180
2021-08-25 18:18,50 Cent,In Da Club,41726
2021-08-25 18:21,The Evil Exes,Black Sheep (From Scott Pilgrim vs. the World),137531
2021-08-25 18:24,Mother Mother,Hayloft,181680
2021-08-25 18:26,Jawbreaker,I Love You So Much It's Killing Us Both,171613
2021-08-25 18:27,Rancid,Wrongful Suspicion,11119
2021-08-25 18:27,Fall Out Boy,"A Little Less Sixteen Candles, A Little More ""Touch Me""",2763
2021-08-25 18:27,Van Halen,D.O.A. - 2015 Remaster,3738
2021-08-25 18:31,Iron Maiden,Run Silent Run Deep - 2015 Remaster,274800
2021-08-25 18:36,Paramore,Franklin,35325
2021-08-26 13:39,Paramore,Franklin,163717
2021-08-26 13:46,Metallica,Creeping Death (Remastered),395706
2021-08-26 13:51,Sleeping With Sirens,2 Chord,289906
2021-08-26 13:54,Linkin Park,With You,203266
2021-08-26 14:00,The Clash,The Equaliser - Remastered,346720
2021-08-26 14:03,Iron Maiden,El Dorado - 2015 Remaster,169801
2021-08-26 15:55,Iron Maiden,El Dorado - 2015 Remaster,239047
2021-08-26 15:58,Rancid,Journey to the End of the East Bay,178040
2021-08-26 17:14,Rancid,Journey to the End of the East Bay,13815
2021-08-26 17:14,Ley Line,Row On,4678
2021-08-26 17:20,Greta Van Fleet,Heat Above,341255
2021-08-26 17:25,Greta Van Fleet,Trip the Light Fantastic,273358
2021-08-26 17:34,Greta Van Fleet,"My Way, Soon",99259
2021-08-26 17:49,Greta Van Fleet,"My Way, Soon",156211
2021-08-26 17:55,Greta Van Fleet,Broken Bells,350641
2021-08-26 18:01,Greta Van Fleet,The Barbarians,320727
2021-08-26 18:05,Greta Van Fleet,Light My Love,270887
2021-08-26 18:10,Greta Van Fleet,Caravel,295691
2021-08-26 18:17,Greta Van Fleet,Age of Machine,413524
2021-08-26 18:27,Greta Van Fleet,The Weight of Dreams,531347
2021-08-26 18:31,Greta Van Fleet,Built By Nations,238985
2021-08-26 18:33,Greta Van Fleet,Tears of Rain,143543
2021-08-26 18:37,Ashkidd,ROUGE,227346
2021-08-26 18:40,Jayel,Condamné à t'aimer,181916
2021-08-26 18:43,Stromae,tous les mêmes,210933
2021-08-26 18:47,Angèle,Balance ton quoi,189480
2021-08-26 18:50,Eva,Cœur noir,179554
2021-08-26 18:53,Soolking,Meleğim,220280
2021-08-26 18:57,MKN,Je veux que toi Part. 2,213812
2021-08-26 18:59,Dua Lipa,Fever,128286
2021-08-26 20:13,Dua Lipa,Fever,1857
2021-08-26 20:17,Black M,Sur ma route,252573
2021-08-26 20:20,RK,Petit coeur,173080
2021-08-26 20:23,Soso Maness,Petrouchka (feat. PLK),189933
2021-08-26 20:26,Booba,Mona Lisa,187362
2021-08-26 20:29,Vin-G & Fresh,"Paperman, Part. 2",21780
2021-08-26 20:29,Dadju,Belle,146999
2021-08-26 20:37,The Evil Exes,Black Sheep (From Scott Pilgrim vs. the World),205423
2021-08-26 20:42,Judas Priest,Tyrant,267333
2021-08-26 20:45,Of Mice & Men,Repeating Apologies,223893
2021-08-26 20:49,Green Day,Welcome to Paradise,224133
2021-08-26 20:50,Misfits,Resurrection,37431
2021-08-26 20:53,The Clash,Guns on the Roof - Remastered,195240
2021-08-26 20:53,Black Veil Brides,F.E.A.R. Transmission 2: Trust,20733
2021-08-26 20:58,Black Veil Brides,Saviour,224004
2021-08-26 21:06,Rancid,Backslide,94745
2021-08-27 15:22,Rancid,Backslide,79172
2021-08-27 15:26,Logic,Waiting Room,249057
2021-08-27 15:28,SWMRS,Miley,5804
2021-08-27 15:28,The Beatles,Hold Me Tight - Remastered 2009,1764
2021-08-27 15:28,You Me At Six,Bite My Tongue,144103
2021-08-27 15:31,Sleeping With Sirens,Go Go Go,2345
2021-08-27 15:31,The Beatles,You Really Got A Hold On Me - Remastered 2009,0
2021-08-27 15:31,Judas Priest,"Red, White & Blue",2530
2021-08-27 15:31,Green Day,Good Riddance (Time of Your Life),4643
2021-08-27 15:31,The Head And The Heart,Rivers and Roads,0
2021-08-27 15:31,Green Day,Ha Ha You're Dead,1695
2021-08-27 15:31,Misfits,Vampira,1904
2021-08-27 15:31,Def Leppard,Rocks Off,69
2021-08-27 15:31,Rancid,Dope Sick Girl,1184
2021-08-27 15:31,Led Zeppelin,Gallows Pole - Remaster,1578
2021-08-27 15:31,Metallica,Through The Never,2391
2021-08-27 15:31,Paramore,26,140596
2021-08-27 15:31,Halsey,Heaven In Hiding,4017
2021-08-27 15:35,A Day To Remember,Better Off This Way,206360
2021-08-27 15:38,My Chemical Romance,The Sharpest Lives,200880
2021-08-27 15:42,Sleeping With Sirens,If You Can't Hang,250240
2021-08-27 15:43,Ramones,I Can't Give You Anything - 2001 Remaster,3694
2021-08-27 15:47,Five Finger Death Punch,Wrong Side of Heaven,271000
2021-08-27 17:25,A Day To Remember,The Plot To Bomb The Panhandle - Live In Switzerland,284706
2021-08-27 17:28,Sum 41,Billy Spleen,152866
2021-08-27 17:32,Dream Drop,I'm Never Coming Back,275583
2021-08-27 21:25,blink-182,The Girl Next Door,151960
2021-08-27 21:26,Panic! At The Disco,I Constantly Thank God for Esteban,55748
2021-08-27 21:28,Ramones,I Don't Care - 2002 Remaster,5990
2021-08-27 21:28,The Clash,Stay Free - Remastered,108065
2021-08-27 21:32,Of Mice & Men,Game of War,240423
2021-08-27 21:33,NateWantsToBattle,Nightmare,3900
2021-08-27 21:33,All Time Low,"Merry Christmas, Kiss My Ass",21508
2021-08-27 21:34,My Chemical Romance,Cancer,80155
2021-08-27 21:35,My Chemical Romance,Cancer,69966
2021-08-27 21:40,My Chemical Romance,Dead!,10346
2021-08-27 21:40,My Chemical Romance,Mama,279026
2021-08-27 21:42,My Chemical Romance,The End.,112920
2021-08-27 21:45,My Chemical Romance,This Is How I Disappear,7583
2021-08-27 21:45,My Chemical Romance,Dead!,195520
2021-08-27 21:46,My Chemical Romance,The Sharpest Lives,19899
2021-08-27 21:46,My Chemical Romance,Welcome to the Black Parade,1648
2021-08-27 21:48,My Chemical Romance,I Don't Love You,148305
2021-08-28 00:16,My Chemical Romance,I Don't Love You,40518
2021-08-28 00:17,Luna Luna,Flower Moon,74127
2021-08-28 00:21,Luna Luna,Golden,218400
2021-08-28 00:23,Luna Luna,Early Morning,147522
2021-08-28 00:26,Luna Luna,Love Song,156000
2021-08-28 00:29,Luna Luna,Feel it Now,173374
2021-08-28 00:32,Luna Luna,One Thing,26605
2021-08-28 00:32,Luna Luna,Call Me Up,186800
2021-08-28 01:28,Luna Luna,One Thing,148294
